origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
BOS,TPA,2116,42.36435,-71.00518000000001,27.97547,-82.53325
SLC,IAH,2114,40.78839,-111.97776999999999,29.98047,-95.33972
IAH,SAN,2111,29.98047,-95.33972,32.73356,-117.18966
MSP,BOS,2109,44.88055,-93.21692,42.36435,-71.00518000000001
EWR,RSW,2108,40.6925,-74.16866,26.536170000000002,-81.75516999999999
LAS,BWI,2108,36.08036,-115.15233,39.1754,-76.6682
RSW,EWR,2108,26.536170000000002,-81.75516999999999,40.6925,-74.16866
DTW,DCA,2107,42.21206,-83.34884,38.85208,-77.03772
DCA,DTW,2106,38.85208,-77.03772,42.21206,-83.34884
OKC,DEN,2106,35.39309,-97.60073,39.85841,-104.667
BOS,MSP,2106,42.36435,-71.00518000000001,44.88055,-93.21692
BUR,PHX,2100,34.20062,-118.3585,33.43417,-112.00806000000001
IND,DEN,2094,39.71733,-86.29438,39.85841,-104.667
PHX,BUR,2094,33.43417,-112.00806000000001,34.20062,-118.3585
TUS,DEN,2085,32.11608,-110.94103,39.85841,-104.667
DEN,TUS,2081,39.85841,-104.667,32.11608,-110.94103
ATL,TLH,2079,33.640440000000005,-84.42694,30.39653,-84.35033
DAL,STL,2078,32.84711,-96.85177,38.747690000000006,-90.35999
TLH,ATL,2078,30.39653,-84.35033,33.640440000000005,-84.42694
DAL,LAS,2077,32.84711,-96.85177,36.08036,-115.15233
SEA,BOS,2076,47.44898,-122.30931000000001,42.36435,-71.00518000000001
LAS,DAL,2076,36.08036,-115.15233,32.84711,-96.85177
BOS,SEA,2075,42.36435,-71.00518000000001,47.44898,-122.30931000000001
STL,DAL,2075,38.747690000000006,-90.35999,32.84711,-96.85177
MCO,BDL,2074,28.428890000000003,-81.31603,41.93887,-72.68323000000001
BDL,MCO,2074,41.93887,-72.68323000000001,28.428890000000003,-81.31603
AUS,PHX,2070,30.19453,-97.66986999999999,33.43417,-112.00806000000001
ATL,SRQ,2067,33.640440000000005,-84.42694,27.395329999999998,-82.55411
SRQ,ATL,2067,27.395329999999998,-82.55411,33.640440000000005,-84.42694
PHX,AUS,2066,33.43417,-112.00806000000001,30.19453,-97.66986999999999
LAS,PHL,2065,36.08036,-115.15233,39.87195,-75.24114
DFW,PDX,2061,32.89595,-97.0372,45.58872,-122.5975
BNA,BWI,2061,36.12448,-86.67818,39.1754,-76.6682
PHL,LAS,2061,39.87195,-75.24114,36.08036,-115.15233
PDX,DFW,2059,45.58872,-122.5975,32.89595,-97.0372
PHX,MCI,2059,33.43417,-112.00806000000001,39.29761,-94.71391
BWI,LAS,2058,39.1754,-76.6682,36.08036,-115.15233
PHX,DAL,2056,33.43417,-112.00806000000001,32.84711,-96.85177
DEN,COS,2055,39.85841,-104.667,38.80581,-104.70025
MCI,PHX,2054,39.29761,-94.71391,33.43417,-112.00806000000001
RIC,BOS,2051,37.50517,-77.31967,42.36435,-71.00518000000001
BOS,RIC,2051,42.36435,-71.00518000000001,37.50517,-77.31967
HOU,DEN,2044,29.64542,-95.27889,39.85841,-104.667
SAT,IAH,2043,29.533690000000004,-98.46978,29.98047,-95.33972
DAL,PHX,2041,32.84711,-96.85177,33.43417,-112.00806000000001
DEN,HOU,2039,39.85841,-104.667,29.64542,-95.27889
STL,PHX,2033,38.747690000000006,-90.35999,33.43417,-112.00806000000001
ECP,ATL,2032,,,33.640440000000005,-84.42694
ATL,ECP,2032,33.640440000000005,-84.42694,,
LAX,MDW,2024,33.94254,-118.40807,41.78598,-87.75242
MDW,LAX,2024,41.78598,-87.75242,33.94254,-118.40807
PHX,STL,2023,33.43417,-112.00806000000001,38.747690000000006,-90.35999
PHL,MDW,2015,39.87195,-75.24114,41.78598,-87.75242
MCO,MSP,2015,28.428890000000003,-81.31603,44.88055,-93.21692
MSP,MCO,2014,44.88055,-93.21692,28.428890000000003,-81.31603
MDW,PHL,2013,41.78598,-87.75242,39.87195,-75.24114
PDX,OAK,2010,45.58872,-122.5975,37.72129,-122.22072
LAX,FAT,2009,33.94254,-118.40807,36.77619,-119.71813999999999
DEN,ABQ,2009,39.85841,-104.667,35.04022,-106.60918999999998
CLT,BNA,2008,35.214009999999995,-80.94313000000001,36.12448,-86.67818
OAK,PDX,2007,37.72129,-122.22072,45.58872,-122.5975
MDW,DTW,2006,41.78598,-87.75242,42.21206,-83.34884
SHV,ATL,2002,32.44663,-93.8256,33.640440000000005,-84.42694
ATL,SHV,2001,33.640440000000005,-84.42694,32.44663,-93.8256
CMH,MDW,2001,39.99799,-82.89188,41.78598,-87.75242
MKE,DTW,1993,42.94722,-87.89658,42.21206,-83.34884
BOI,SLC,1992,43.564440000000005,-116.22278,40.78839,-111.97776999999999
MDW,CMH,1992,41.78598,-87.75242,39.99799,-82.89188
SLC,BOI,1991,40.78839,-111.97776999999999,43.564440000000005,-116.22278
BNA,CLT,1988,36.12448,-86.67818,35.214009999999995,-80.94313000000001
BWI,MSP,1986,39.1754,-76.6682,44.88055,-93.21692
BWI,LAX,1986,39.1754,-76.6682,33.94254,-118.40807
JFK,SLC,1985,40.63975,-73.77893,40.78839,-111.97776999999999
SLC,JFK,1985,40.78839,-111.97776999999999,40.63975,-73.77893
BDL,CLT,1984,41.93887,-72.68323000000001,35.214009999999995,-80.94313000000001
CLT,BDL,1984,35.214009999999995,-80.94313000000001,41.93887,-72.68323000000001
LAX,BWI,1983,33.94254,-118.40807,39.1754,-76.6682
DTW,MKE,1983,42.21206,-83.34884,42.94722,-87.89658
DEN,IND,1982,39.85841,-104.667,39.71733,-86.29438
MSP,BWI,1982,44.88055,-93.21692,39.1754,-76.6682
BTR,DFW,1982,30.53316,-91.14963,32.89595,-97.0372
IAH,TPA,1981,29.98047,-95.33972,27.97547,-82.53325
DFW,BTR,1980,32.89595,-97.0372,30.53316,-91.14963
TPA,IAH,1980,27.97547,-82.53325,29.98047,-95.33972
LAX,RNO,1975,33.94254,-118.40807,39.49858,-119.76806
RNO,LAX,1975,39.49858,-119.76806,33.94254,-118.40807
JFK,AUS,1969,40.63975,-73.77893,30.19453,-97.66986999999999
CLT,JAX,1967,35.214009999999995,-80.94313000000001,30.494059999999998,-81.68786
AUS,JFK,1966,30.19453,-97.66986999999999,40.63975,-73.77893
JAX,CLT,1966,30.494059999999998,-81.68786,35.214009999999995,-80.94313000000001
DTW,MDW,1966,42.21206,-83.34884,41.78598,-87.75242
MSP,DCA,1960,44.88055,-93.21692,38.85208,-77.03772
DCA,MSP,1960,38.85208,-77.03772,44.88055,-93.21692
CLT,MSY,1960,35.214009999999995,-80.94313000000001,29.99339,-90.25803
PHL,RDU,1958,39.87195,-75.24114,35.87764,-78.78747
MSP,SLC,1957,44.88055,-93.21692,40.78839,-111.97776999999999
SLC,MSP,1956,40.78839,-111.97776999999999,44.88055,-93.21692
RDU,PHL,1955,35.87764,-78.78747,39.87195,-75.24114
ABQ,DEN,1954,35.04022,-106.60918999999998,39.85841,-104.667
OKC,DFW,1950,35.39309,-97.60073,32.89595,-97.0372
DFW,OKC,1949,32.89595,-97.0372,35.39309,-97.60073
FLL,IAH,1946,26.07258,-80.15275,29.98047,-95.33972
HPN,ATL,1944,41.066959999999995,-73.70756999999999,33.640440000000005,-84.42694
SLC,SMF,1944,40.78839,-111.97776999999999,38.69542,-121.59076999999999
ATL,HPN,1943,33.640440000000005,-84.42694,41.066959999999995,-73.70756999999999
CID,ORD,1942,41.88459,-91.71087,41.9796,-87.90446
SMF,SLC,1941,38.69542,-121.59076999999999,40.78839,-111.97776999999999
IAH,FLL,1938,29.98047,-95.33972,26.07258,-80.15275
MSY,CLT,1935,29.99339,-90.25803,35.214009999999995,-80.94313000000001
SEA,EWR,1930,47.44898,-122.30931000000001,40.6925,-74.16866
ORD,MSY,1929,41.9796,-87.90446,29.99339,-90.25803
MCO,STL,1928,28.428890000000003,-81.31603,38.747690000000006,-90.35999
STL,MCO,1927,38.747690000000006,-90.35999,28.428890000000003,-81.31603
ATL,TYS,1921,33.640440000000005,-84.42694,35.812490000000004,-83.99286
ALB,BWI,1921,42.74812,-73.80298,39.1754,-76.6682
FLL,LAX,1921,26.07258,-80.15275,33.94254,-118.40807
BWI,ALB,1920,39.1754,-76.6682,42.74812,-73.80298
EWR,MDW,1919,40.6925,-74.16866,41.78598,-87.75242
EWR,SEA,1919,40.6925,-74.16866,47.44898,-122.30931000000001
TYS,ATL,1917,35.812490000000004,-83.99286,33.640440000000005,-84.42694
LAX,FLL,1917,33.94254,-118.40807,26.07258,-80.15275
MDW,EWR,1915,41.78598,-87.75242,40.6925,-74.16866
ORD,CID,1910,41.9796,-87.90446,41.88459,-91.71087
SFO,CLT,1905,37.619,-122.37483999999999,35.214009999999995,-80.94313000000001
CLT,SFO,1905,35.214009999999995,-80.94313000000001,37.619,-122.37483999999999
MIA,TPA,1891,25.79325,-80.29056,27.97547,-82.53325
TPA,MIA,1891,27.97547,-82.53325,25.79325,-80.29056
MSY,ORD,1891,29.99339,-90.25803,41.9796,-87.90446
BUF,BWI,1889,42.94052,-78.73217,39.1754,-76.6682
DEN,OKC,1887,39.85841,-104.667,35.39309,-97.60073
BWI,BUF,1886,39.1754,-76.6682,42.94052,-78.73217
LGB,SFO,1876,33.81772,-118.15161,37.619,-122.37483999999999
BOS,PBI,1876,42.36435,-71.00518000000001,26.683159999999997,-80.09559
PBI,BOS,1874,26.683159999999997,-80.09559,42.36435,-71.00518000000001
DTW,MIA,1872,42.21206,-83.34884,25.79325,-80.29056
MIA,DTW,1871,25.79325,-80.29056,42.21206,-83.34884
ATL,OKC,1867,33.640440000000005,-84.42694,35.39309,-97.60073
OKC,ATL,1866,35.39309,-97.60073,33.640440000000005,-84.42694
PIT,MCO,1863,40.49147,-80.23286999999999,28.428890000000003,-81.31603
MCO,PIT,1863,28.428890000000003,-81.31603,40.49147,-80.23286999999999
PDX,SAN,1860,45.58872,-122.5975,32.73356,-117.18966
SAN,PDX,1853,32.73356,-117.18966,45.58872,-122.5975
STL,LGA,1852,38.747690000000006,-90.35999,40.77724,-73.87261
LGA,STL,1852,40.77724,-73.87261,38.747690000000006,-90.35999
SFO,LGB,1847,37.619,-122.37483999999999,33.81772,-118.15161
IAD,ORD,1847,38.94453,-77.45581,41.9796,-87.90446
CLE,MDW,1845,41.41089,-81.8494,41.78598,-87.75242
MDW,CLE,1844,41.78598,-87.75242,41.41089,-81.8494
SMF,PDX,1842,38.69542,-121.59076999999999,45.58872,-122.5975
PDX,SMF,1840,45.58872,-122.5975,38.69542,-121.59076999999999
MDW,OMA,1839,41.78598,-87.75242,41.30252,-95.89416999999999
HOU,SAT,1836,29.64542,-95.27889,29.533690000000004,-98.46978
HOU,AUS,1833,29.64542,-95.27889,30.19453,-97.66986999999999
SAT,HOU,1833,29.533690000000004,-98.46978,29.64542,-95.27889
AUS,HOU,1833,30.19453,-97.66986999999999,29.64542,-95.27889
OMA,MDW,1828,41.30252,-95.89416999999999,41.78598,-87.75242
ORD,RDU,1826,41.9796,-87.90446,35.87764,-78.78747
SAN,IAH,1817,32.73356,-117.18966,29.98047,-95.33972
DEN,SAT,1809,39.85841,-104.667,29.533690000000004,-98.46978
STL,EWR,1807,38.747690000000006,-90.35999,40.6925,-74.16866
SMF,SFO,1794,38.69542,-121.59076999999999,37.619,-122.37483999999999
MOB,ATL,1794,30.69142,-88.24283,33.640440000000005,-84.42694
ATL,MOB,1793,33.640440000000005,-84.42694,30.69142,-88.24283
SFO,SMF,1793,37.619,-122.37483999999999,38.69542,-121.59076999999999
TPA,LGA,1793,27.97547,-82.53325,40.77724,-73.87261
ORD,PIA,1792,41.9796,-87.90446,40.66424,-89.69331
LGA,TPA,1791,40.77724,-73.87261,27.97547,-82.53325
PIA,ORD,1791,40.66424,-89.69331,41.9796,-87.90446
ORD,IAD,1784,41.9796,-87.90446,38.94453,-77.45581
IAH,MSP,1782,29.98047,-95.33972,44.88055,-93.21692
PHX,BWI,1779,33.43417,-112.00806000000001,39.1754,-76.6682
IAH,SLC,1777,29.98047,-95.33972,40.78839,-111.97776999999999
BWI,PHX,1777,39.1754,-76.6682,33.43417,-112.00806000000001
OMA,ORD,1776,41.30252,-95.89416999999999,41.9796,-87.90446
SAT,DEN,1771,29.533690000000004,-98.46978,39.85841,-104.667
BNA,MCO,1771,36.12448,-86.67818,28.428890000000003,-81.31603
RDU,DFW,1771,35.87764,-78.78747,32.89595,-97.0372
CLT,PBI,1770,35.214009999999995,-80.94313000000001,26.683159999999997,-80.09559
PBI,CLT,1770,26.683159999999997,-80.09559,35.214009999999995,-80.94313000000001
DFW,RDU,1769,32.89595,-97.0372,35.87764,-78.78747
MCO,BNA,1767,28.428890000000003,-81.31603,36.12448,-86.67818
PBI,JFK,1766,26.683159999999997,-80.09559,40.63975,-73.77893
JFK,PBI,1765,40.63975,-73.77893,26.683159999999997,-80.09559
FAT,LAX,1762,36.77619,-119.71813999999999,33.94254,-118.40807
RSW,DTW,1762,26.536170000000002,-81.75516999999999,42.21206,-83.34884
DTW,RSW,1761,42.21206,-83.34884,26.536170000000002,-81.75516999999999
LAS,MCI,1760,36.08036,-115.15233,39.29761,-94.71391
MCI,LAS,1757,39.29761,-94.71391,36.08036,-115.15233
ORD,TVC,1753,41.9796,-87.90446,44.741440000000004,-85.58224
EWR,STL,1752,40.6925,-74.16866,38.747690000000006,-90.35999
TVC,ORD,1752,44.741440000000004,-85.58224,41.9796,-87.90446
ORD,OMA,1751,41.9796,-87.90446,41.30252,-95.89416999999999
ATL,OMA,1739,33.640440000000005,-84.42694,41.30252,-95.89416999999999
FLL,MCO,1738,26.07258,-80.15275,28.428890000000003,-81.31603
OMA,ATL,1737,41.30252,-95.89416999999999,33.640440000000005,-84.42694
FLL,MSY,1737,26.07258,-80.15275,29.99339,-90.25803
MCO,FLL,1736,28.428890000000003,-81.31603,26.07258,-80.15275
MSP,PDX,1735,44.88055,-93.21692,45.58872,-122.5975
PDX,MSP,1733,45.58872,-122.5975,44.88055,-93.21692
RDU,BOS,1731,35.87764,-78.78747,42.36435,-71.00518000000001
BOS,RDU,1731,42.36435,-71.00518000000001,35.87764,-78.78747
MSY,FLL,1727,29.99339,-90.25803,26.07258,-80.15275
SNA,SLC,1725,33.67566,-117.86822,40.78839,-111.97776999999999
SLC,SNA,1725,40.78839,-111.97776999999999,33.67566,-117.86822
HNL,SEA,1723,21.31869,-157.92241,47.44898,-122.30931000000001
BWI,RSW,1721,39.1754,-76.6682,26.536170000000002,-81.75516999999999
SEA,HNL,1721,47.44898,-122.30931000000001,21.31869,-157.92241
RSW,BWI,1720,26.536170000000002,-81.75516999999999,39.1754,-76.6682
LAX,LIH,1719,33.94254,-118.40807,21.97598,-159.33896000000001
LIH,LAX,1719,21.97598,-159.33896000000001,33.94254,-118.40807
SFO,MIA,1713,37.619,-122.37483999999999,25.79325,-80.29056
MIA,SFO,1713,25.79325,-80.29056,37.619,-122.37483999999999
MDW,PIT,1711,41.78598,-87.75242,40.49147,-80.23286999999999
PIT,MDW,1709,40.49147,-80.23286999999999,41.78598,-87.75242
MSP,IAH,1709,44.88055,-93.21692,29.98047,-95.33972
PHX,SAT,1704,33.43417,-112.00806000000001,29.533690000000004,-98.46978
ORD,DAY,1704,41.9796,-87.90446,39.90238,-84.21938
OMA,MSP,1704,41.30252,-95.89416999999999,44.88055,-93.21692
MSP,OMA,1704,44.88055,-93.21692,41.30252,-95.89416999999999
SAT,PHX,1703,29.533690000000004,-98.46978,33.43417,-112.00806000000001
SEA,FAI,1701,47.44898,-122.30931000000001,64.81368,-147.85967
FAI,SEA,1700,64.81368,-147.85967,47.44898,-122.30931000000001
HOU,LAX,1697,29.64542,-95.27889,33.94254,-118.40807
MSY,MCO,1697,29.99339,-90.25803,28.428890000000003,-81.31603
LAS,CLT,1697,36.08036,-115.15233,35.214009999999995,-80.94313000000001
CLT,LAS,1696,35.214009999999995,-80.94313000000001,36.08036,-115.15233
EWR,CLE,1696,40.6925,-74.16866,41.41089,-81.8494
LBB,DAL,1696,33.66364,-101.82278000000001,32.84711,-96.85177
DAL,LBB,1696,32.84711,-96.85177,33.66364,-101.82278000000001
MCO,MSY,1695,28.428890000000003,-81.31603,29.99339,-90.25803
CAK,ATL,1692,40.916309999999996,-81.44247,33.640440000000005,-84.42694
BWI,ORF,1692,39.1754,-76.6682,36.89461,-76.20121999999999
ORD,FNT,1691,41.9796,-87.90446,42.9655,-83.74346
FNT,ORD,1691,42.9655,-83.74346,41.9796,-87.90446
ORF,BWI,1691,36.89461,-76.20121999999999,39.1754,-76.6682
ATL,CAK,1691,33.640440000000005,-84.42694,40.916309999999996,-81.44247
RDU,ORD,1690,35.87764,-78.78747,41.9796,-87.90446
DFW,ABQ,1689,32.89595,-97.0372,35.04022,-106.60918999999998
ABQ,DFW,1688,35.04022,-106.60918999999998,32.89595,-97.0372
DEN,OAK,1687,39.85841,-104.667,37.72129,-122.22072
HOU,HRL,1686,29.64542,-95.27889,26.228509999999996,-97.65439
HRL,HOU,1686,26.228509999999996,-97.65439,29.64542,-95.27889
DAL,ABQ,1685,32.84711,-96.85177,35.04022,-106.60918999999998
ABQ,DAL,1683,35.04022,-106.60918999999998,32.84711,-96.85177
LAX,HOU,1682,33.94254,-118.40807,29.64542,-95.27889
BOS,PIT,1682,42.36435,-71.00518000000001,40.49147,-80.23286999999999
LAX,STL,1681,33.94254,-118.40807,38.747690000000006,-90.35999
PIT,BOS,1681,40.49147,-80.23286999999999,42.36435,-71.00518000000001
OAK,DEN,1681,37.72129,-122.22072,39.85841,-104.667
STL,LAX,1681,38.747690000000006,-90.35999,33.94254,-118.40807
RSW,CLT,1674,26.536170000000002,-81.75516999999999,35.214009999999995,-80.94313000000001
CLT,RSW,1674,35.214009999999995,-80.94313000000001,26.536170000000002,-81.75516999999999
MSY,DEN,1672,29.99339,-90.25803,39.85841,-104.667
DEN,TUL,1669,39.85841,-104.667,36.198370000000004,-95.88824
DTW,MSN,1668,42.21206,-83.34884,43.13986,-89.33751
ATL,BUF,1664,33.640440000000005,-84.42694,42.94052,-78.73217
BUF,ATL,1664,42.94052,-78.73217,33.640440000000005,-84.42694
ATL,TRI,1663,33.640440000000005,-84.42694,36.47521,-82.40742
ONT,DFW,1662,34.056,-117.60118999999999,32.89595,-97.0372
TRI,ATL,1662,36.47521,-82.40742,33.640440000000005,-84.42694
DFW,ONT,1662,32.89595,-97.0372,34.056,-117.60118999999999
PHX,RNO,1661,33.43417,-112.00806000000001,39.49858,-119.76806
MSN,DTW,1660,43.13986,-89.33751,42.21206,-83.34884
RNO,PHX,1656,39.49858,-119.76806,33.43417,-112.00806000000001
STL,LAS,1656,38.747690000000006,-90.35999,36.08036,-115.15233
BNA,BOS,1656,36.12448,-86.67818,42.36435,-71.00518000000001
LAX,MCI,1655,33.94254,-118.40807,39.29761,-94.71391
BOS,BNA,1655,42.36435,-71.00518000000001,36.12448,-86.67818
MCI,LAX,1655,39.29761,-94.71391,33.94254,-118.40807
TPA,MDW,1655,27.97547,-82.53325,41.78598,-87.75242
ISP,BWI,1650,40.79524,-73.10021,39.1754,-76.6682
GRR,ATL,1649,42.88082,-85.52277,33.640440000000005,-84.42694
MDW,TPA,1649,41.78598,-87.75242,27.97547,-82.53325
ATL,GRR,1648,33.640440000000005,-84.42694,42.88082,-85.52277
BWI,ISP,1648,39.1754,-76.6682,40.79524,-73.10021
IAH,SNA,1646,29.98047,-95.33972,33.67566,-117.86822
PHX,MKE,1645,33.43417,-112.00806000000001,42.94722,-87.89658
MKE,PHX,1645,42.94722,-87.89658,33.43417,-112.00806000000001
LAS,STL,1644,36.08036,-115.15233,38.747690000000006,-90.35999
DTW,GRR,1642,42.21206,-83.34884,42.88082,-85.52277
ORD,BDL,1642,41.9796,-87.90446,41.93887,-72.68323000000001
JAN,IAH,1641,32.311170000000004,-90.07589,29.98047,-95.33972
GRR,DTW,1641,42.88082,-85.52277,42.21206,-83.34884
MRY,LAX,1641,36.58698,-121.84295,33.94254,-118.40807
LAX,MRY,1641,33.94254,-118.40807,36.58698,-121.84295
DAB,ATL,1639,29.179920000000003,-81.05806,33.640440000000005,-84.42694
ATL,DAB,1639,33.640440000000005,-84.42694,29.179920000000003,-81.05806
BDL,ORD,1635,41.93887,-72.68323000000001,41.9796,-87.90446
BUR,SLC,1632,34.20062,-118.3585,40.78839,-111.97776999999999
SLC,BUR,1632,40.78839,-111.97776999999999,34.20062,-118.3585
DFW,IND,1630,32.89595,-97.0372,39.71733,-86.29438
IND,DFW,1629,39.71733,-86.29438,32.89595,-97.0372
DAL,MAF,1628,32.84711,-96.85177,31.942529999999998,-102.20191
IAH,JAN,1627,29.98047,-95.33972,32.311170000000004,-90.07589
MAF,DAL,1627,31.942529999999998,-102.20191,32.84711,-96.85177
TUL,DEN,1623,36.198370000000004,-95.88824,39.85841,-104.667
IAH,MOB,1617,29.98047,-95.33972,30.69142,-88.24283
MOB,IAH,1615,30.69142,-88.24283,29.98047,-95.33972
LAX,KOA,1614,33.94254,-118.40807,19.738770000000002,-156.04563000000002
LAS,HOU,1614,36.08036,-115.15233,29.64542,-95.27889
KOA,LAX,1612,19.738770000000002,-156.04563000000002,33.94254,-118.40807
PHX,HOU,1611,33.43417,-112.00806000000001,29.64542,-95.27889
HOU,PHX,1609,29.64542,-95.27889,33.43417,-112.00806000000001
PHX,BOS,1606,33.43417,-112.00806000000001,42.36435,-71.00518000000001
HOU,LAS,1603,29.64542,-95.27889,36.08036,-115.15233
DEN,MSY,1602,39.85841,-104.667,29.99339,-90.25803
DFW,BWI,1601,32.89595,-97.0372,39.1754,-76.6682
ATL,XNA,1600,33.640440000000005,-84.42694,36.28187,-94.30681
XNA,ATL,1600,36.28187,-94.30681,33.640440000000005,-84.42694
BWI,DFW,1600,39.1754,-76.6682,32.89595,-97.0372
BOS,PHX,1600,42.36435,-71.00518000000001,33.43417,-112.00806000000001
FLL,SFO,1600,26.07258,-80.15275,37.619,-122.37483999999999
DAL,SFO,1599,32.84711,-96.85177,37.619,-122.37483999999999
SFO,DAL,1599,37.619,-122.37483999999999,32.84711,-96.85177
SFO,FLL,1598,37.619,-122.37483999999999,26.07258,-80.15275
TUL,IAH,1598,36.198370000000004,-95.88824,29.98047,-95.33972
DTW,MCI,1595,42.21206,-83.34884,39.29761,-94.71391
MCI,DTW,1594,39.29761,-94.71391,42.21206,-83.34884
CLE,EWR,1593,41.41089,-81.8494,40.6925,-74.16866
DCA,CLE,1589,38.85208,-77.03772,41.41089,-81.8494
MCO,HOU,1586,28.428890000000003,-81.31603,29.64542,-95.27889
SNA,IAH,1584,33.67566,-117.86822,29.98047,-95.33972
CLE,DCA,1584,41.41089,-81.8494,38.85208,-77.03772
ATL,EYW,1584,33.640440000000005,-84.42694,24.55611,-81.75956
IAH,BOS,1584,29.98047,-95.33972,42.36435,-71.00518000000001
HOU,MCO,1584,29.64542,-95.27889,28.428890000000003,-81.31603
BNA,FLL,1584,36.12448,-86.67818,26.07258,-80.15275
EYW,ATL,1583,24.55611,-81.75956,33.640440000000005,-84.42694
DEN,RNO,1582,39.85841,-104.667,39.49858,-119.76806
MCO,BUF,1580,28.428890000000003,-81.31603,42.94052,-78.73217
RNO,DEN,1579,39.49858,-119.76806,39.85841,-104.667
ATL,TUL,1579,33.640440000000005,-84.42694,36.198370000000004,-95.88824
TUL,ATL,1578,36.198370000000004,-95.88824,33.640440000000005,-84.42694
BUF,MCO,1577,42.94052,-78.73217,28.428890000000003,-81.31603
FAR,MSP,1577,46.91935,-96.81499000000001,44.88055,-93.21692
MSP,FAR,1576,44.88055,-93.21692,46.91935,-96.81499000000001
DTW,IAH,1576,42.21206,-83.34884,29.98047,-95.33972
FLL,BNA,1575,26.07258,-80.15275,36.12448,-86.67818
IAD,DFW,1570,38.94453,-77.45581,32.89595,-97.0372
LAS,SAT,1561,36.08036,-115.15233,29.533690000000004,-98.46978
SAT,LAS,1560,29.533690000000004,-98.46978,36.08036,-115.15233
DTW,SFO,1560,42.21206,-83.34884,37.619,-122.37483999999999
DFW,IAD,1559,32.89595,-97.0372,38.94453,-77.45581
SFO,DTW,1559,37.619,-122.37483999999999,42.21206,-83.34884
BOS,IAH,1558,42.36435,-71.00518000000001,29.98047,-95.33972
SMF,DFW,1557,38.69542,-121.59076999999999,32.89595,-97.0372
IND,MCO,1557,39.71733,-86.29438,28.428890000000003,-81.31603
DFW,SMF,1555,32.89595,-97.0372,38.69542,-121.59076999999999
BOS,MDW,1554,42.36435,-71.00518000000001,41.78598,-87.75242
TYS,ORD,1549,35.812490000000004,-83.99286,41.9796,-87.90446
MDW,BOS,1549,41.78598,-87.75242,42.36435,-71.00518000000001
MCO,IND,1548,28.428890000000003,-81.31603,39.71733,-86.29438
ORD,TYS,1548,41.9796,-87.90446,35.812490000000004,-83.99286
RIC,CLT,1547,37.50517,-77.31967,35.214009999999995,-80.94313000000001
CLT,RIC,1546,35.214009999999995,-80.94313000000001,37.50517,-77.31967
SFO,BOI,1546,37.619,-122.37483999999999,43.564440000000005,-116.22278
SJC,DFW,1546,37.36186,-121.92901,32.89595,-97.0372
DFW,SJC,1545,32.89595,-97.0372,37.36186,-121.92901
BOI,SFO,1543,43.564440000000005,-116.22278,37.619,-122.37483999999999
DAY,ORD,1543,39.90238,-84.21938,41.9796,-87.90446
RDU,DEN,1539,35.87764,-78.78747,39.85841,-104.667
BOS,BUF,1537,42.36435,-71.00518000000001,42.94052,-78.73217
BUF,BOS,1530,42.94052,-78.73217,42.36435,-71.00518000000001
DEN,RDU,1530,39.85841,-104.667,35.87764,-78.78747
DCA,IAH,1528,38.85208,-77.03772,29.98047,-95.33972
MCO,MKE,1520,28.428890000000003,-81.31603,42.94722,-87.89658
MKE,MCO,1518,42.94722,-87.89658,28.428890000000003,-81.31603
ORD,BUF,1516,41.9796,-87.90446,42.94052,-78.73217
ONT,SJC,1515,34.056,-117.60118999999999,37.36186,-121.92901
DEN,FLL,1515,39.85841,-104.667,26.07258,-80.15275
MSN,MSP,1514,43.13986,-89.33751,44.88055,-93.21692
SJC,ONT,1514,37.36186,-121.92901,34.056,-117.60118999999999
BHM,IAH,1512,33.562940000000005,-86.75355,29.98047,-95.33972
MGM,ATL,1511,32.30064,-86.39398,33.640440000000005,-84.42694
ATL,MGM,1511,33.640440000000005,-84.42694,32.30064,-86.39398
MFR,SFO,1509,42.37423,-122.8735,37.619,-122.37483999999999
SFO,MFR,1508,37.619,-122.37483999999999,42.37423,-122.8735
ORD,CVG,1507,41.9796,-87.90446,39.04614,-84.66216999999999
BUF,ORD,1505,42.94052,-78.73217,41.9796,-87.90446
MSP,MSN,1505,44.88055,-93.21692,43.13986,-89.33751
AUS,EWR,1502,30.19453,-97.66986999999999,40.6925,-74.16866
PHX,PSP,1502,33.43417,-112.00806000000001,33.82922,-116.50625
PSP,PHX,1502,33.82922,-116.50625,33.43417,-112.00806000000001
PHX,OMA,1501,33.43417,-112.00806000000001,41.30252,-95.89416999999999
LAS,ONT,1500,36.08036,-115.15233,34.056,-117.60118999999999
CVG,ORD,1500,39.04614,-84.66216999999999,41.9796,-87.90446
IAH,IAD,1499,29.98047,-95.33972,38.94453,-77.45581
ONT,LAS,1498,34.056,-117.60118999999999,36.08036,-115.15233
OMA,PHX,1497,41.30252,-95.89416999999999,33.43417,-112.00806000000001
ATL,MLB,1497,33.640440000000005,-84.42694,28.10275,-80.64581
FLL,DEN,1496,26.07258,-80.15275,39.85841,-104.667
MLB,ATL,1496,28.10275,-80.64581,33.640440000000005,-84.42694
PIT,DFW,1494,40.49147,-80.23286999999999,32.89595,-97.0372
DFW,PIT,1493,32.89595,-97.0372,40.49147,-80.23286999999999
COS,ORD,1490,38.80581,-104.70025,41.9796,-87.90446
